nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Magnetic+Los+Angeles+Planning+the+Twentieth-Century+Metropolis)+and+a:(Hise)
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Lincoln : University of Nebraska Press, c1999"	"http://suncat.csun.edu/record=b1756197~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Indians+of+Southern+California+in+1852)+and+a:(Wilson)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Women+in+Chinese+Society)+and+a:(Wolf)
		
"Stanford, Calif., Stanford Univ. Press [1949"	"http://suncat.csun.edu/record=b1236761~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Women+in+Africa+Studies+in+Social+and+Economic+Change)+and+a:(Hafkin)
		
"Stanford, Calif. : Stanford University Press, c1998"	"http://suncat.csun.edu/record=b1729782~S9"" id=""recordnum""></a></div>"	nomatch
		
"Stanford, Calif. : Stanford University Press, 2004"	"http://suncat.csun.edu/record=b1879451~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York, Columbia University Press, 1959"	"http://suncat.csun.edu/record=b1060998~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York : Schocken Books, 1982"	"http://suncat.csun.edu/record=b1405155~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(Goddesses,+Whores,+Wives,+and+Slaves+Women+in+Classical+Antiquity)+and+a:(Pomeroy)"
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(John+Fante+His+Novels+and+Novellas)+and+a:(Kordich)
		
"Boston : Twayne Publishers, c1990"	"http://suncat.csun.edu/record=b1605257~S9"" id=""recordnum""></a></div>"	nomatch
		
"Boston : Twayne, c1982"	"http://suncat.csun.edu/record=b1414223~S9"" id=""recordnum""></a></div>"	nomatch
		
"Boston : Twayne, c1987"	"http://suncat.csun.edu/record=b1491059~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Historical+Atlas+of+California)+and+a:(Beck)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(A+Lady's+Life+in+the+Rocky+Mountains)+and+a:(Bird)
		
"Norman : University  Oklahoma Press, c1987"	"http://suncat.csun.edu/record=b1490608~S9"" id=""recordnum""></a></div>"	nomatch
		
"Norman : University  Oklahoma Press, c1989"	"http://suncat.csun.edu/record=b1584970~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Norman : University  Oklahoma Press, c2005"	"http://suncat.csun.edu/record=b1945431~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Sacred+Hoop+Recovering+the+Feminine+in+American+Indian+Traditions)+and+a:(Allen)
		
"Chapel Hill : University  North Carolina Press, c1984"	"http://suncat.csun.edu/record=b1434745~S9"" id=""recordnum""></a></div>"	nomatch
		
"Chapel Hill : University of North Carolina Press, c2006"	"http://suncat.csun.edu/record=b3202683~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"New York : H.N. Abrams, [1984"	"http://suncat.csun.edu/record=b1444732~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"New York : H. N. Abrams, 1980"	"http://suncat.csun.edu/record=b1375006~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York : Times Books, c1979"	"http://suncat.csun.edu/record=b1357121~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"New Brunswick : Rutgers University Press, c1991"	"http://suncat.csun.edu/record=b1634410~S9"" id=""recordnum""></a></div>"	nomatch
		
"Ames : Iowa State University Press, c1985"	"http://suncat.csun.edu/record=b1472097~S9"" id=""recordnum""></a></div>"	nomatch
		
"viii, 516 p. ; 24 cm"	"http://suncat.csun.edu/record=b1596719~S9"" id=""recordnum""></a></div>"	nomatch
		
226 p. : ill. ; 24 cm	"http://suncat.csun.edu/record=b1626425~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York : New York University Press, c2005"	"http://suncat.csun.edu/record=b2324986~S9"" id=""recordnum""></a></div>"	nomatch
		
1st ed	"http://suncat.csun.edu/record=b1245388~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Women's+Atlas+of+the+United+States)+and+a:(Gibson)
		
"New York : Facts on File, 1990"	"http://suncat.csun.edu/record=b1612249~S9"" id=""recordnum""></a></div>"	nomatch
		
"ix, 1046 p. : ill., maps ; 28 cm"	"http://suncat.csun.edu/record=b1631255~S9"" id=""recordnum""></a></div>"	nomatch
		
"xxviii, 465 p. ; 25 cm"	"http://suncat.csun.edu/record=b1587706~S9"" id=""recordnum""></a></div>"	nomatch
		
"Tucson : University of Arizona Press, 1995"	"http://suncat.csun.edu/record=b1687578~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Lie+of+the+Land+Migrant+Workers+and+the+California+Landscape)+and+a:(Mitchell)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
1st ed	"http://suncat.csun.edu/record=b1453402~S9"" id=""recordnum""></a></div>"	nomatch
		
"Albuquerque : University of New Mexico Press, 1985, c1963"	"http://suncat.csun.edu/record=b1468296~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Albuquerque : University of New Mexico Press, c1992"	"http://suncat.csun.edu/record=b1649230~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(General+M.+G.+Vallejo+And+the+Advent+of+the+Americans)+and+a:(Rosenus)
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(Intimate+Frontiers+Sex,+Gender+and+Culture+in+Old+California)+and+a:(Hurtado)"
nopub	nolink	nomatch
		
"Albuquerque : University of New Mexico Press, 2005"	"http://suncat.csun.edu/record=b1911265~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(Cannery+Women,+Cannery+Lives+Mexican+Women,+Unionization,+and+the+California+Food+Processing+Industry,+1930-1950)+and+a:(Ruiz)"
		
"New York : Continuum, 1983"	"http://suncat.csun.edu/record=b1437542~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Berkeley, Calif. : Howell-North Books, [1974"	"http://suncat.csun.edu/record=b1211642~S9"" id=""recordnum""></a></div>"	nomatch
		
"Berkeley, Calif., Howell-North Books, 1966"	"http://suncat.csun.edu/record=b1124929~S9"" id=""recordnum""></a></div>"	nomatch
		
"Westport, Conn., Greenwood Press [1973"	"http://suncat.csun.edu/record=b1498840~S9"" id=""recordnum""></a></div>"	nomatch
		
"Westport, Conn., Greenwood Press [1975"	"http://suncat.csun.edu/record=b1204230~S9"" id=""recordnum""></a></div>"	nomatch
		
"Westport, Conn. : Greenwood, Press, 1976"	"http://suncat.csun.edu/record=b1277775~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Dubuque, Ia. : Kendall/Hunt Pub. Co., c1976"	"http://suncat.csun.edu/record=b1289270~S9"" id=""recordnum""></a></div>"	nomatch
		
"Dubuque, Iowa : Kendall/Hunt Pub. Co., c1979"	"http://suncat.csun.edu/record=b1373699~S9"" id=""recordnum""></a></div>"	nomatch
		
"ix, 222 p. : ill. ; 24 cm"	"http://suncat.csun.edu/record=b1401049~S9"" id=""recordnum""></a></div>"	nomatch
		
"Dubuque, Iowa : Kendall/Hunt Pub. Co., c1981"	"http://suncat.csun.edu/record=b1398880~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"ix, 324 p. [1] leaf of plates : ill., maps ; 24 cm"	"http://suncat.csun.edu/record=b1355552~S9"" id=""recordnum""></a></div>"	nomatch
		
"Dubuque, Iowa : Kendall/Hunt Pub. Co., c1993"	"http://suncat.csun.edu/record=b1740888~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Washington : Library  Congress : [Supt.  Docs., U.S. G.P.O., distributor], 1982"	"http://suncat.csun.edu/record=b1499718~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York : Rizzoli, c1993"	"http://suncat.csun.edu/record=b1663564~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(City+of+Quartz+Excavating+the+Future+in+Los+Angeles)+and+a:(Davis)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(Americans+and+the+California+Dream,+1850-1915)+and+a:(Starr)"
		
"Westport, Conn. : Arlington House, 1980"	"http://suncat.csun.edu/record=b1499615~S9"" id=""recordnum""></a></div>"	nomatch
		
368 p. : maps ; 22 cm	"http://suncat.csun.edu/record=b1511564~S9"" id=""recordnum""></a></div>"	nomatch
		
"Corona del Mar, Calif. : Trans-Anglo Books, c1977"	"http://suncat.csun.edu/record=b1320472~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Henry+Huntington+and+the+Pacific+Electric+A+Pictorial+Album)+and+a:(Crump)
		
"Glendale, Calif., A. H. Clark Co., 1973"	"http://suncat.csun.edu/record=b1161071~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
286 p. : ill. ; 24 cm	"http://suncat.csun.edu/record=b1781967~S9"" id=""recordnum""></a></div>"	nomatch
		
"Spokane, Wash. : A.H. Clark Co., 2001"	"http://suncat.csun.edu/record=b1836355~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Los Angeles, The <font color=RED><strong>Zamorano</strong></font> club, 1934"	"http://suncat.csun.edu/record=b1271691~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Niwot, Colo. : University Press of Colorado, c1990"	"http://suncat.csun.edu/record=b1638251~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Chester, Conn. : Globe Pequot Press, c1989"	"http://suncat.csun.edu/record=b1598216~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"xiv, 497 p. : ill., map ; 24 cm"	"http://suncat.csun.edu/record=b1708232~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(To+California+by+Sea+A+Maritime+History+of+the+California+Gold+Rush)+and+a:(Delgado)
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(The+Panama+Route,+1848-1869)+and+a:(Kemble)"
		
"Westport, Conn. : Greenwood Press, [1973"	"http://suncat.csun.edu/record=b1114186~S9"" id=""recordnum""></a></div>"	nomatch
		
"<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font> : Zamorano Club, 1978"	"http://suncat.csun.edu/record=b1499451~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	"http://suncat.csun.edu/search~S9?/Xt:(From+Sicily+to+Elizabeth+Street+Housing+and+Social+Change+among+Italian+Immigrants,+1880-1930)+and+a:(Gabaccia)"
		
"Reno : University  Nevada Press, 2006"	"http://suncat.csun.edu/record=b3050508~S9"" id=""recordnum""></a></div>"	nomatch
		
"Reno : University of Nevada Press, c1998"	"http://suncat.csun.edu/record=b1739091~S9"" id=""recordnum""></a></div>"	nomatch
		
217 p. : ill. ; 23 cm	"http://suncat.csun.edu/record=b1811372~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Los Angeles : Los Angeles County Museum of Art ; New York : distributed by Random House, 1976"	"http://suncat.csun.edu/record=b1499312~S9"" id=""recordnum""></a></div>"	nomatch
		
375 p. : ill. (some col.) ; 28 cm	"http://suncat.csun.edu/record=b1448896~S9"" id=""recordnum""></a></div>"	nomatch
		
"Portland, Or. : Oregon Historical Society Press, 1996"	"http://suncat.csun.edu/record=b1748754~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"San Francisco : Chronicle Books, c1980"	"http://suncat.csun.edu/record=b1371122~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"[S.l.] : California Historical Society, c1981"	"http://suncat.csun.edu/record=b1412728~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Historic+Country+Inns+of+California)+and+a:(Crain)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Philadelphia : Temple University Press, 1980"	"http://suncat.csun.edu/record=b1369974~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Fairfield, Wash. : Ye Galleon Press, c1985"	"http://suncat.csun.edu/record=b1466746~S9"" id=""recordnum""></a></div>"	nomatch
		
"San Francisco : Boyd &amp; Fraser Pub. Co., c1980"	"http://suncat.csun.edu/record=b1377331~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"San Francisco : Boyd &amp; Fraser, c1981"	"http://suncat.csun.edu/record=b1400073~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"San Francisco : Boyd &amp; Fraser Pub. Co., c1984"	"http://suncat.csun.edu/record=b1456292~S9"" id=""recordnum""></a></div>"	nomatch
		
"San Francisco : Boyd &amp; Fraser, c1979"	"http://suncat.csun.edu/record=b1367146~S9"" id=""recordnum""></a></div>"	nomatch
		
"San Francisco, CA : Boyd &amp; Fraser Pub. Co., c1985"	"http://suncat.csun.edu/record=b1456291~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(California+Women+A+History)+and+a:(Jensen)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Southern+California+An+Island+on+the+Land)+and+a:(McWilliams)
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(California+The+Great+Exception)+and+a:(McWilliams)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Hardy+Californians)+and+a:(Rowntree)
		
"Salt Lake City : Gibbs M. Smith : Peregrine Smith Books, 1985"	"http://suncat.csun.edu/record=b1472957~S9"" id=""recordnum""></a></div>"	nomatch
		
"Menlo Park, CA : Ballena Press ; Santa Barbara, Calif. Santa Barbara Museum  Natural History, c1990"	"http://suncat.csun.edu/record=b1622202~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Wheeling, Ill. : Harlan Davidson, c1992"	"http://suncat.csun.edu/record=b1761531~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"viii, 220 p. : ill., maps ; 26 cm"	"http://suncat.csun.edu/record=b1884458~S9"" id=""recordnum""></a></div>"	nomatch
		
"viii, 220 p. : ill., maps ; 26 cm"	"http://suncat.csun.edu/record=b1884458~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Novato, Calif. : Chandler &amp; Sharp Publishers, 1980"	"http://suncat.csun.edu/record=b1499573~S9"" id=""recordnum""></a></div>"	nomatch
		
"Novato, Calif. : Chandler &amp; Sharp, c1981"	"http://suncat.csun.edu/record=b1403051~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"New York, Reader's Digest Press, 1974"	"http://suncat.csun.edu/record=b1187449~S9"" id=""recordnum""></a></div>"	nomatch
		
"Santa Barbara, Calif. : Bellerophon Books, c1999"	"http://suncat.csun.edu/record=b1750947~S9"" id=""recordnum""></a></div>"	nomatch
		
"Santa Barbara, Calif. : Bellerophon Books, c1984"	"http://suncat.csun.edu/record=b1855966~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Santa Barbara, CA : Bellerophon Books, c1994"	"http://suncat.csun.edu/record=b1685154~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Other+California+The+Great+Central+Valley+in+Life+and+Letters)+and+a:(Haslam)
		
255 p. : ports. ; 24 cm	"http://suncat.csun.edu/record=b1569974~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Northridge, Calif. : Windsor Publications, 1986"	"http://suncat.csun.edu/record=b2504496~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Palo Alto, Calif. : Star Pub. Co., c1980"	"http://suncat.csun.edu/record=b1700252~S9"" id=""recordnum""></a></div>"	nomatch
		
"Jefferson, N.C. : McFarland, c1988"	"http://suncat.csun.edu/record=b1577668~S9"" id=""recordnum""></a></div>"	nomatch
		
"Berkeley, CA : Wilderness Press, 1990"	"http://suncat.csun.edu/record=b2013823~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"El Cerrito, Calif. : Downey Place Pub. House, c1982"	"http://suncat.csun.edu/record=b1421084~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+First+Ladies)+and+a:(Klapthor)
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Yellow+Wallpaper)+and+a:(Gilman)
		
"New York : Center for Migration Studies, 1977"	"http://suncat.csun.edu/record=b1315361~S9"" id=""recordnum""></a></div>"	nomatch
		
"New York : Center for Migration Studies, 1978"	"http://suncat.csun.edu/record=b1347080~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(California+for+Travellers+and+Settlers)+and+a:(Nordhoff)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Los Angeles : <font color=RED><strong>Historical</strong></font> Society of <font color=RED><strong>Southern</strong></font> <font color=RED><strong>California</strong></font>, Associated <font color=RED><strong>Historical</strong></font> Societies of Los Angeles County, 1991"	"http://suncat.csun.edu/record=b1661953~S9"" id=""recordnum""></a></div>"	nomatch
		
"Los Angeles : <font color=RED><strong>Historical</strong></font> Society of <font color=RED><strong>Southern</strong></font> <font color=RED><strong>California</strong></font>, Associated <font color=RED><strong>Historical</strong></font> Societies of Los Angeles County, 1991"	"http://suncat.csun.edu/record=b1661953~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"xxiii, 393 p. : ill., maps ; 24 cm"	"http://suncat.csun.edu/record=b1699470~S9"" id=""recordnum""></a></div>"	nomatch
		
"Los Angeles : Historical Society  Southern California : <font color=RED><strong>Linda</strong></font> <font color=RED><strong>Vista</strong></font>/Annandale Association, 1993, c1992"	"http://suncat.csun.edu/record=b1679209~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+St.+Francis+Dam+Disaster+Revisited)+and+a:(Nunis)
		
"xx, 431 p. : ill. ; 24 cm"	"http://suncat.csun.edu/record=b1748428~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Los Angeles : <font color=RED><strong>The</strong></font> Historical Society of Southern California, c1996"	"http://suncat.csun.edu/record=b1844898~S9"" id=""recordnum""></a></div>"	nomatch
		
"Los Angeles, CA : Historical Society  Southern California, c1996"	"http://suncat.csun.edu/record=b1715555~S9"" id=""recordnum""></a></div>"	nomatch
		
"Los Angeles, CA : The Historical Society of Southern California, c1996"	"http://suncat.csun.edu/record=b1709341~S9"" id=""recordnum""></a></div>"	nomatch
		
"<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font>, Calif. : Historical Society of Southern California, 1999"	"http://suncat.csun.edu/record=b1753413~S9"" id=""recordnum""></a></div>"	nomatch
		
"Los Angeles : Historical Society  Southern California, 1999"	"http://suncat.csun.edu/record=b1753646~S9"" id=""recordnum""></a></div>"	nomatch
		
"<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font>, Calif. : Thomas and Dorothy Leavey Center for <font color=RED><strong><font color=RED><strong>the</strong></font></strong></font> Study  <font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font>, Loyola Marymount University : Historical Society  Southern California, 2001"	"http://suncat.csun.edu/record=b1834738~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"Beverly Hills. CA : Hillcrest Press, c1990"	"http://suncat.csun.edu/record=b1763632~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+Mountains+of+California)+and+a:(Muir)
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"xxxiii, 283 p. : ill. ; 23 cm"	"http://suncat.csun.edu/record=b1892019~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Barstow, Calif. : <font color=RED><strong>Mojave</strong></font> <font color=RED><strong>River</strong></font> Valley Museum Association, c1986"	"http://suncat.csun.edu/record=b1565909~S9"" id=""recordnum""></a></div>"	nomatch
		
"Inglewood, Calif. : Ten Star Press, c1989"	"http://suncat.csun.edu/record=b1598726~S9"" id=""recordnum""></a></div>"	nomatch
		
"Los Angeles, Calif. : Red Car Press, 1989"	"http://suncat.csun.edu/record=b1906106~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Los+Angeles+From+Pueblo+to+City+of+the+Future)+and+a:(Rolle)
		
"San Francisco : MTL/Boyd &amp; Fraser, c1991"	"http://suncat.csun.edu/record=b1638198~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(Modern+California+Politics)+and+a:(Putnam)
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(California+Women+A+History)+and+a:(Jensen)
		
"Sacramento : Calif. Journal Press, c1978"	"http://suncat.csun.edu/record=b1350374~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Berkeley, Calif. : Heyday Books, c1987"	"http://suncat.csun.edu/record=b1576157~S9"" id=""recordnum""></a></div>"	nomatch
		
"Berkeley, Calif. : Heyday Books, c1987"	"http://suncat.csun.edu/record=b1576157~S9"" id=""recordnum""></a></div>"	nomatch
		
"xxxi, 477 p. : ill., maps ; 23 cm"	"http://suncat.csun.edu/record=b1912938~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"San Francisco : Design Enterprises  San Francisco, c1979"	"http://suncat.csun.edu/record=b1364813~S9"" id=""recordnum""></a></div>"	nomatch
		
"San Francisco, CA : Design Enterprises  San Francisco, c1981"	"http://suncat.csun.edu/record=b1403863~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"San Diego, Calif. : Sunbelt Publications, 1999"	"http://suncat.csun.edu/record=b1758573~S9"" id=""recordnum""></a></div>"	nomatch
		
"Pasadena, Calif. : Hope Pub. House, c1987"	"http://suncat.csun.edu/record=b1639230~S9"" id=""recordnum""></a></div>"	nomatch
		
"Boulder, Colo. : Johnson Books, c1984"	"http://suncat.csun.edu/record=b1460231~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"x, 294 p. : ill., maps ; 26 cm"	"http://suncat.csun.edu/record=b2361127~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"New York : Center for Migration Studies  New York, c1992"	"http://suncat.csun.edu/record=b1655902~S9"" id=""recordnum""></a></div>"	nomatch
		
1st ed	"http://suncat.csun.edu/record=b1655903~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
"<font color=RED><strong>Los</strong></font> <font color=RED><strong>Angeles</strong></font> : Center for Afro-American Studies, University of California, c1980"	"http://suncat.csun.edu/record=b1380308~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Pico Rivera, Calif. : Gem Guides Book Co, c1988"	"http://suncat.csun.edu/record=b1573613~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Berkeley : Mina Press Pub. ; San Francisco : Nat'l <font color=RED><strong>Japanese</strong></font> <font color=RED><strong>American</strong></font> Historical Society, c1990"	"http://suncat.csun.edu/record=b1637354~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Lafayette, Calif. : Great West Books, 1988"	"http://suncat.csun.edu/record=b1996320~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(California's+Chumash+Indians)+and+a:(McCall)
		
"San Luis Obispo, Calif. : EZ Nature Books, c1989"	"http://suncat.csun.edu/record=b1626647~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"[<font color=RED><strong>San</strong></font> <font color=RED><strong>Pedro,</strong></font> Calif.] : <font color=RED><strong>San</strong></font> Pedro Bay Historical Society, 1984"	"http://suncat.csun.edu/record=b1456113~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	http://suncat.csun.edu/search~S9?/Xt:(The+San+Gabriels)+and+a:(Robinson)
nopub	nolink	nomatch
		
"Pacific Grove, Calif. : Mount Carmel, c1987"	"http://suncat.csun.edu/record=b1565858~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Spokane, Washington : Arthur H. Clark Co., 1999"	"http://suncat.csun.edu/record=b1805870~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
nopub	nolink	nomatch
		
"Northridge, Calif. : <font color=RED><strong>The</strong></font> Center for Geographical Studies, <font color=RED><strong>California</strong></font> State University, Northridge, c1997"	"http://suncat.csun.edu/record=b1710654~S9"" id=""recordnum""></a></div>"	nomatch
nopub	nolink	nomatch
		
